Sentence_id,text,label
1791,"But I'm going to make an important point here, Jim.",0
9773,"When they said, ""We're going to cut Planned Parenthood funding.""",0
9897,"Number two, we do have to deal with our border so we put more border patrol on the -- any time in history and the flow of undocumented works across the border is actually lower than it's been in 40 years.",1
1692,"Not the one we've been on, not the one the president describes as a top-down, cut taxes for the rich.",0
2368,"And, unfortunately, when -- when -- when you look at Obamacare, the Congressional Budget Office has said it will cost $2,500 a year more than traditional insurance.",1
10160,"Which I think the American people would like to understand fully, it's been investigated to a degree, but -- but the administration has carried out executive privilege to prevent all of the information from coming out.",1
1731,I don't have a tax cut of a scale that you're talking about.,1
10171,What we have right now in Washington is a place that's gridlocked.,0
10256,My priority is making sure that we get more people hired.,0
27255,The opportunities for us in Latin America we have just not taken advantage of fully.,0
27266,Two-thirds of our jobs come from small businesses.,1
1793,"When you add up all the loopholes and deductions that upper-income individuals can -- are currently taking advantage of, you take those all away, you don't come close to paying for $5 trillion in tax cuts and $2 trillion in additional military spending.",1
27206,You can't have an economy that over the last three years keeps slowing down its growth rate.,0
2406,"... the irony is that we've seen this model work really well in Massachusetts, because Governor Romney did a good thing, working with Democrats in the state to set up what is essentially the identical model and as a consequence people are covered there.",1
27099,"We are mobilizing humanitarian support, and support for the opposition.",1
27454,You're seeing it right now in the economy.,1
2158,"And that is, in fact, I was wrong when I said the president isn't proposing any changes for current retirees.",0
9166,"Not just to you, but to the entire nation.",0
27683,They're going to come rushing back in to Afghanistan when we go.,0
9311,"Same thing with oil, same thing with natural gas.",1
27431,"We then organized the strongest coalition and the strongest sanctions against Iran in history, and it is crippling their economy.",1
9222,You can make a lot of money and pay lower tax rates than somebody who makes a lot less.,1
10243,But let me -- let me not just stop there.,0
9179,"Number three, we've got to control our own energy.",0
2525,"Make up a number, $25,000, $50,000.",0
27222,America remains the one indispensable nation.,0
27673,And I -- I don't blame the administration for the fact that the relationship with Pakistan is strained.,1
27297,We have every two years tests that look at how well our kids are doing.,0
9308,And now suddenly you're a big champion of coal.,0
9894,"The first thing we did was to streamline the legal immigration system, to reduce the backlog, make it easier, simpler and cheaper for people who are waiting in line, obeying the law to make sure that they can come here and contribute to our country and that's good for our economic growth.",1
10241,"On day one, I will label China a currency manipulator, which will allow me as president to be able to put in place, if necessary, tariffs where I believe that they are taking unfair advantage of our manufacturers.",0
27984,"I'm going to make sure that we get people off of food stamps, not by cutting the program, but by getting them good jobs.",0
10276,"And we are on pace to double our exports, one of the commitments I made when I was president.",1
9456,"If you're getting interest from a bank, if you're getting a statement from a mutual fund or any other kind of investment you have, you don't have to worry about filing taxes on that, because there'll be no taxes for anybody making $200,000.00 per year and less, on your interest, dividends and capital gains.",1
26990,"I'm not going to wear rose-colored glasses when it comes to Russia, or Mr. Putin.",0
26933,"Keep in mind that I and Americans took leadership in organizing an international coalition that made sure that we were able to, without putting troops on the ground at the cost of less than what we spent in two weeks in Iraq, liberate a country that had been under the yoke of dictatorship for 40 years.",1
2191,"The problem is that because the voucher wouldn't necessarily keep up with health care inflation, it was estimated that this would cost the average senior about $6,000 a year.",1
9641,"An economy with 50 percent of kids graduating from college that can't finds a job, or a college level job, that's not what we have to have.",1
1938,The presidents would -- president would prefer raising taxes.,0
9225,That's exactly the philosophy that we've seen in place for the last decade.,1
27625,The surge has been successful and the training program is proceeding apace.,1
27654,And what we've said is let's change those certifications.,0
9725,And the plans that I talked about will create even more.,0
27674,We -- we had to go into Pakistan.,0
27518,They must not develop nuclear capability.,0
2531,"And with regards to health care, you had remarkable details with regards to my pre-existing condition plan.",1
9697,"Number two, trade -- I'll crack down on China, President Bush didn't.",1
2044,Spain -- Spain spends 42 percent of their total economy on government.,1
9736,"You know, there are some things where Governor Romney is different from George Bush.",0
27653,"When he came home and he wanted to become a nurse, he had to start from scratch.",0
27633,They also have the Haqqani Network and the Taliban existent within their country.,1
2682,"We -- as president, I will sit on day one -- actually, the day after I get elected -- I'll sit down with leaders -- the Democratic leaders, as well as Republican leaders, and continue -- as we did in my state -- we met every Monday for a couple hours, talked about the issues and the challenges in the -- in the -- in our state in that case.",0
2685,And we face -- this deficit could crush the future generations.,0
27691,We're also going to have to have a farm more effective and comprehensive strategy to help move the world away from terror and Islamic extremism.,1
9246,But what I've also said is we can't just produce traditional source of energy.,0
27306,But that was 10 years before you took office.,1
2013,That doesn't get the job done.,0
10136,"Yeah, I'm not in favor of new pieces of legislation on -- on guns and taking guns away or making certain guns illegal.",0
9939,"Now, let me mention one other thing, and that is self-deportation says let people make their own choice.",0
9575,Because I'm offsetting some of the reductions with holding down some of the deductions.,0
2393,And let me tell you exactly what Obamacare did.,0
9209,That was precisely what I recommended and ultimately what happened.,1
27288,"That is not good for America's position in the world, and the world notices.",0
9499,And that's exactly the kind of top-down economics that is not going to work if we want a strong middle class and an economy that's striving for everybody.,0
9494,I think that grows the economy.,0
9740,"George Bush never suggested that we eliminate funding for Planned Parenthood, so there are differences between Governor Romney and George Bush, but they're not on economic policy.",1
2161,"But on Medicare, for current retirees, he's cutting $716 billion from the program.",1
2746,We've had 43 straight months with unemployment above 8 percent.,1
1704,"Now, I'm concerned that the path that we're on has just been unsuccessful.",0
2196,And then what you've got is folks like my grandmother at the mercy of the private insurance system precisely at the time when they are most in need of decent health care.,0
27230,Doing everything we can to control our own energy.,0
27190,And that's because we've become weaker in each of those four...,0
10202,"When Governor Romney was asked whether teachers, hiring more teachers was important to growing our economy, Governor Romney said that doesn't grow our economy.",1
27154,"And so one of the things that we've been doing is, is, for example, organizing entrepreneurship conferences with these Egyptians to give them a sense of how they can start rebuilding their economy in a way that's noncorrupt, that's transparent.",1
10219,The place where we've seen manufacturing go has been China.,1
10350,"I was able also to get our schools ranked number one in the nation, so 100 percent of our kids would have a bright opportunity for a future.",1
10376,And -- and that is part of what's at stake in this election.,0
10184,"And, Candy, we haven't had a chance to talk about education much, but I think it is very important to understand that the reforms we've put in place, working with 46 governors around the country, are seeing schools that are some of the ones that are the toughest for kids starting to succeed.",0
2035,"Now, Governor Romney has ruled out revenue.",1
27888,"Governor Romney, you keep on trying to, you know airbrush history here.",0
27499,We're not going to allow Iran to perpetually engage in negotiations that lead nowhere.,0
2488,The private market and individual responsibility always work best.,1
27252,Trade grows about 12 percent year.,1
27212,"In the 2000 debates, there was no mention of terrorism, for instance.",1
27442,"The disagreement I have with Governor Romney is that, during the course of this campaign, he's often talked as if we should take premature military action.",1
1765,"Mr. President, all of the increase in natural gas and oil has happened on private land, not on government land.",1
10249,We have to be competitive if we're going to create more jobs here.,0
1788,"Now, Governor Romney's proposal that he has been promoting for 18 months calls for a $5 trillion tax cut, on top of $2 trillion of additional spending for our military.",1
10373,I believe in self-reliance and individual initiative and risk takers being rewarded.,0
10133,Part of it is seeing if we can get automatic weapons that kill folks in amazing numbers out of the hands of criminals and the mentally ill.,0
10381,Folks on Social Security who've worked all their lives.,0
9392,"When you've got thousands of people right now in Iowa, right now in Colorado, who are working, creating wind power with good-paying manufacturing jobs, and the Republican senator in that -- in Iowa is all for it, providing tax breaks (ph) to help this work and Governor Romney says I'm opposed.",1
2288,"No, it can become out of date.",0
2114,So -- so let's state -- one of the magnificent things about this country is the whole idea that states are the laboratories of democracy.,0
27752,"Now, they look at us and say, Is it a good idea to be with America?",0
9440,"Health insurance premiums, up $2,500.",1
2527,And then that number disappears for high-income people.,1
9867,I want it to be streamlined.,0
27014,This was just a few weeks ago that you indicated that we should still have troops in Iraq.,1
2648,"And these businesses, many of them have gone out of business, I think about half of them, of the ones have been invested in have gone out of business.",1
27225,It also allowed us to refocus on alliances and relationships that had been neglected for a decade.,0
27401,The budget that we are talking about is not reducing our military spending.,1
1783,"We cut taxes for middle-class families by about $3,600.",1
27548,We have freed other nations from dictators.,1
2738,"And there really are two very different paths that we began speaking about this evening, and over the course of this month we're going to have two more presidential debates and a vice presidential debate.",0
2398,They can't impose arbitrary lifetime limits.,1
2549,"But I also believe that government has the capacity, the federal government has the capacity to help open up opportunity and create ladders of opportunity and to create frameworks where the American people can succeed.",0
27631,"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.",1
26939,But my strategy is broader than that.,0
27595,"When it comes to going after Osama bin Laden, you said, well, any president would make that call.",1
27011,The answer was we got...,0
1671,"I think it's important for us to develop new sources of energy here in America, that we change our tax code to make sure that we're helping small businesses and companies that are investing here in the United States, that we take some of the money that we're saving as we wind down two wars to rebuild America and that we reduce our deficit in a balanced way that allows us to make these critical investments.",0
27495,"But over time, what they can do is regain credibility.",0
27364,We need to be talking about space.,0
9961,Any investments I have over the last eight years have been managed by a blind trust.,0
27485,And it turns out that the work involved in setting up these crippling sanctions is painstaking.,0
9310,"With respect to something like coal, we made the largest investment in clean coal technology, to make sure that even as we're producing more coal, we're producing it cleaner and smarter.",1
9493,I think what grows the economy is when you get that tax credit that we put in place for your kids going to college.,0
2755,You'll have 4 million people who will lose Medicare Advantage.,1
9143,"And what's happened over the last four years has been very, very hard for America's young people.",0
9893,So what I've said is we need to fix a broken immigration system and I've done everything that I can on my own and sought cooperation from Congress to make sure that we fix the system.,1
2015,Why don't I want to raise taxes on people?,0
27366,It's not driven by politics.,1
2381,"I just don't know how the president could have come into office, facing 23 million people out of work, rising unemployment, an economic crisis at the -- at the kitchen table, and spend his energy and passion for two years fighting for Obamacare instead of fighting for jobs for the American people.",1
9640,An economy that has 23 million people looking for work is not a strong economy.,1
2067,"And so if we take a balanced approach, what that then allows us to do is also to help young people, the way we already have during my administration, make sure that they can afford to go to college.",0
27910,That will not help us compete with China.,1
10282,That's what reporters called it.,0
1982,"Let -- let me just finish their point, because you're looking for contrast.",0
27249,"Number one, we are going to have North American energy independence.",0
1840,"And the fact is that if you are lowering the rates the way you described, Governor, then it is not possible to come up with enough deductions and loopholes that only affect high-income individuals to avoid either raising the deficit or burdening the middle class.",1
10269,"But, of course, if you're a small business or a mom-and-pop business or a big business starting up here, you've got to pay even the reduced rate that Governor Romney's talking about.",1
2096,"But, you know, if we get that tax rate from 35 percent down to 25 percent, why that $2.8 billion is on the table.",0
2293,"One is it designates a number of banks as too big to fail, and they're effectively guaranteed by the federal government.",1
10375,That's how we built the world's greatest middle class.,0
27153,They want to make sure that they have a roof over their heads and that they have the prospects of a better life in the future.,0
2070,They're using text books that are 10 years old.,1
9177,"Number two, we've got to make sure that we have the best education system in the world.",0
27800,"Now that's estimated to create 800,000 jobs, the problem is they won't be here, they'll be in places like China.",1
2649,A number of them happened to be owned by people who were contributors to your campaigns.,1
10333,"Thank you, and that's an opportunity for me, and I appreciate it.",0
27640,"We ended the war in Iraq, refocused our attention on Afghanistan, and we did deliver a surge of troops.",0
27298,Fourth graders and eighth graders are tested in English and math.,0
2202,They're now going to have to be paying copays for basic checkups that can keep them healthier.,1
27798,"If we had taken your advice Governor Romney about our auto industry, we'd be buying cars from China instead of selling cars to China.",0
2200,Benefits were not affected at all.,1
2510,And the choices we've made have been ones that ultimately are benefiting middle-class families all across the country.,1
9618,"And I -- and I went to my staff, and I said, ""How come all the people for these jobs are -- are all men.""",0
1851,"But under Governor Romney's definition, there are a whole bunch of millionaires and billionaires who are small businesses.",1
27543,"And by the way, you skipped Israel, our closest friend in the region, but you went to the other nations.",1
2279,You couldn't have people opening up banks in their -- in their garage and making loans.,0
9447,"'Cause I'm going to bring rates down across the board for everybody, but I'm going to limit deductions and exemptions and credits, particularly for people at the high end, because I am not going to have people at the high end pay less than they're paying now.",0
27624,We've seen progress over the past several years.,1
2248,Is that a -- is that a separate topic?,0
2099,"But don't forget, you put $90 billion, like 50 years' worth of breaks, into -- into solar and wind, to Solyndra and Fisker and Tester and Ener1.",1
27777,"Well, they sell us about this much stuff every year, and we sell them about this much stuff every year.",0
9373,"Now, it's $4.00 a gallon.",1
10201,This is part of the choice in this election.,0
27911,"Bringing down our deficit by adding $7 trillion of tax cuts and military spending that our military is not asking for, before we even get to the debt that we currently have, that is not going to make us more competitive.",1
1966,The president's put it in place as much public debt -- almost as much debt held by the public as al prior presidents combined.,1
27171,But for us to be able to promote those principles of peace requires us to be strong.,0
2754,If the president were to be reelected you're going to see a $716 billion cut to Medicare.,1
27956,And we're retaining our workers for the jobs of tomorrow.,1
9963,"Mr. President, have you looked at your pension?",0
10140,And there are a number of things.,0
2303,You have to have regulation.,0
27434,So their economy is in a shambles.,1
27758,The secretary of defense called these trillion dollars of cuts to our military devastating.,1
10129,"Because frankly, in my home town of Chicago, there's an awful lot of violence and they're not using AK-47s.",0
9243,We have increased oil production to the highest levels in 16 years.,1
2012,"You found $4 trillion of ways to reduce or to get closer to a balanced budget, except we still show trillion-dollar deficits every year.",1
9646,"He said, ""I'll get back to you.""",0
1904,Let me just make this comment.,0
2660,Massachusetts schools are ranked number one in the nation.,1
2172,That's $1 -- that's $1 for every $15 you've cut.,1
27814,I was born in Detroit.,0
27450,"It is also essential for us to understand what our mission is in Iran, and that is to dissuade Iran from having a nuclear weapon through peaceful and diplomatic means.",1
26999,"I'm sorry, you actually -- there was a -- there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on.",1
2438,"In fact, it was a Republican idea.",1
10187,"And in fact, employers are looking for skilled workers.",0
2656,I wanted to make it more effective and efficient.,0
10044,We -- we think of their families and care for them deeply.,0
9254,We continue to make it a priority for us to go after natural gas.,1
2055,The oil industry gets $4 billion a year in corporate welfare.,1
27682,"Because inside Pakistan, you have a -- a large group of Pashtun that are -- that are Taliban.",0
10278,"That's why we've kept on pushing trade deals, but trade deals that make sure that American workers and American businesses are getting a good deal.",0
27381,I'm going to be able to balance the budget.,0
27987,I learned how to get along on the other side of the aisle.,0
27918,"The policies of the last four years have seen incomes in America decline every year for middle income families, now down $4,300 during your term.",1
27521,Our diplomatic isolation needs to be tougher.,0
10153,"So we can make changes in the way our culture works to help bring people away from violence and give them opportunity, and bring them in the American system.",0
9812,"It's gone up by $2,500 a year.",1
27392,We've changed for the first time since FDR -- since FDR we had the -- we've always had the strategy of saying we could fight in two conflicts at once.,1
27302,How did we do that?,0
27187,"But unfortunately, in nowhere in the world is America's influence will grow.",0
1824,"I saw a study that came out today that said you're going to raise taxes by $3,000 to $4,000 on middle-income families.",0
2344,"And so Dodd-Frank correctly says we need to have qualified mortgages, and if you give a mortgage that's not qualified, there are big penalties, except they didn't ever go on and define what a qualified mortgage was.",1
2159,In fact he is on Medicare.,1
1931,"I think it's, frankly, not moral for my generation to keep spending massively more than we take in, knowing those burdens are going to be passed on to the next generation and they're going to be paying the interest and the principal all their lives.",0
1887,"Jim, I -- you may want to move onto another topic, but I -- I would just say this to the American people.",0
2169,I can't understand how you can cut Medicare $716 billion for current recipients of Medicare.,1
26930,"Now with respect to Libya, as I indicated in the last debate, when we received that phone call, I immediately made sure that, number one, that we did everything we could to secure those Americans who were still in harm's way; number two, that we would investigate exactly what happened, and number three, most importantly, that we would go after those who killed Americans and we would bring them to justice.",1
1948,"I use that term with all respect, by the way.",0
26992,"After the election, he'll get more backbone.",0
9883,"He had a Democrat House, a Democrat Senate, super majority in both Houses.",1
27343,"States like Arizona, Rhode Island have taken these -- these Medicaid dollars; have shown they can run these programs more cost-effectively.",1
10224,That's total over the last four years.,1
2560,"And as a consequence, you had 46 states around the country who have made a real difference.",1
27715,"The truth, though, is that Al Qaeda is much weaker than it was when I came into office.",1
9540,"Now, what he says is he's going to make sure that this doesn't add to the deficit and he's going to cut middleclass taxes.",0
9862,"But first of all, this is a nation of immigrants.",0
27334,"By the way, number one I get rid of is Obamacare.",0
9888,I mean we're just a few miles away from Ellis Island.,0
27790,"They were counterfeit products being made overseas with the same serial number as a U.S. company, the same packaging, these were being sold into our market and around the world as if they were made by the U.S. competitor.",1
1739,"Middle- income Americans have seen their income come down by $4,300.",1
2365,"I met a couple in Appleton, Wisconsin, and they said, we're thinking of dropping our insurance, we can't afford it.",0
1960,"Number three, I'll make government more efficient and to cut back the number of employees, combine some agencies and departments.",0
27125,"As you hear from intelligence sources even today, the -- the insurgents are highly disparate.",0
27665,"No, it's not time to divorce a nation on Earth that has 100 nuclear weapons and is on the way to double that at some point, a nation that has serious threats from terrorist groups within its nation, as I indicated before, the Taliban, Haqqani Network.",1
27057,"What we've done is organize the international community, saying Assad has to go.",1
9375,"If the president's energy policies are working, you're going to see the cost of energy come down.",1
9261,"Because China, Germany, they're making these investments.",1
1911,"So you may keep referring to it as a $5 trillion tax cut, but that's not my plan.",1
27764,"I've watched year in and year out as companies have shut down and people have lost their jobs because China has not played by the same rules, in part by holding down artificially the value of their currency.",1
1798,"And -- and that kind of top -- top-down economics, where folks at the top are doing well, so the average person making $3 million is getting a $250,000 tax break, while middle-class families are burdened further, that's not what I believe is a recipe for economic growth.",1
2072,That's not how America was built.,0
1718,"On energy, Governor Romney and I, we both agree that we've got to boost American energy production, and oil and natural gas production are higher than they've been in years.",1
27601,"And the last conversation she had with her father was him calling from the twin towers, saying ""Peyton (ph), I love you and I will always watch over you.""",0
10390,"Bill and that allowed him to go to college, that wasn't a handout.",0
27452,"I laid out seven steps, crippling sanctions were number one.",0
9385,"So, it's conceivable that Governor Romney could bring down gas prices because with his policies, we might be back in that same mess.",0
10386,And I want to fight for them.,0
9543,The -- the fact that he only has to pay 14 percent on his taxes when a lot of you are paying much higher.,1
2045,We're now spending 42 percent of our economy on government.,1
1832,"For me, this is about jobs.",0
27531,"And with respect to our attitude about the Iranian revolution, I was very clear about the murderous activities that had taken place and that was contrary to international law and everything that civilized people stand for.",1
9635,"I mentioned 31/2 million women, more now in poverty than four years ago.",1
9611,"And as a consequence, we've seen millions of young people be able to afford college, and that's going to make sure that young women are going to be able to compete in that marketplace.",1
9917,"And I said, let's fix this system.",0
10258,The reason incomes are down is because unemployment is so high.,1
27602,"And for the next decade, she was haunted by that conversation.",0
2397,But it does say insurance companies can't jerk you around.,0
9534,"Look, the cost of lowering rates for everybody across the board, 20 percent.",1
2221,I'd rather be able to have an insurance company.,0
26907,"This is obviously an area of great concern to the entire world, and to America in particular, which is to see a -- a complete change in the -- the structure and the -- the environment in the Middle East.",0
27344,I want to do those two things and get this -- get this to a balanced budget with eight -- eight to 10 years.,0
9489,"He was on 60 Minutes just two weeks ago and he was asked: Is it fair for somebody like you, making $20 million a year, to pay a lower tax rate than a nurse or a bus driver, somebody making $50,000 year?",0
9545,We haven't heard from the governor any specifics beyond Big Bird and eliminating funding for Planned Parenthood in terms of how he pays for that.,0
9632,"In the -- in the last women have lost 580,000 jobs.",1
2483,"In order to bring the cost of health care down, we don't need to have a board of 15 people telling us what kinds of treatments we should have.",0
2493,"What your plan does is to duplicate what's already the law, which says if you are out of health insurance for three months, then you can end up getting continuous coverage and an insurance company can't deny you if you've -- if it's been under 90 days.",1
9907,"His main strategy during the Republican primary was to say, ""We're going to encourage self-deportation.""",1
9316,"That's the strategy you need, an all-of-the-above strategy, and that's what we're going to do in the next four years.",0
1839,"And now, five weeks before the election, he's saying that his big, bold idea is, ""Never mind.""",0
2296,There've been 122 community and small banks have closed since Dodd- Frank.,1
2561,"But what I've also said is let's hire another 100,000 math and science teachers to make sure we maintain our technological lead and our people are skilled and able to succeed.",1
2536,And I said that at that time.,0
9202,My plan was to have the company go through bankruptcy like 7-Eleven did and Macy's and Condell (ph) Airlines and come out stronger.,1
1701,"Number four, get to us a balanced budget.",0
2166,Some 15 percent of hospitals and nursing homes say they won't take anymore Medicare patients under that scenario.,1
27528,"And when it comes to tightening sanctions, look, as I said before, we've put in the toughest, most crippling sanctions ever.",1
27330,I'd be happy to have you take a look.,0
10143,We were able to drive our schools to be number one in the nation in my state.,1
27574,"Let's come back to what the president was speaking about, which is what's happening in the world and the president's statement that things are going so well.",0
9877,What I will do is I'll put in place an employment verification system and make sure that employers that hire people who have come here illegally are sanctioned for doing so.,0
9811,"He said that by now middle-income families would have a reduction in their health insurance premiums by $2,500 a year.",1
9766,"Making sure that we are controlling our own energy, but not only the energy of today, but also the energy of the future.",0
27264,"And finally, number five, we've got to champion small business.",0
2417,"As a matter of fact, when Massachusetts did something quite extraordinary -- elected a Republican senator to stop Obamacare, you pushed it through anyway.",1
9184,"And let's take the money that we've been spending on war over the last decade to rebuild America, roads, bridges schools.",0
2537,"The federal government taking over health care for the entire nation and whisking aside the 10th Amendment, which gives states the rights for these kinds of things, is not the course for America to have a stronger, more vibrant economy.",1
2352,"I will make sure we don't hurt the functioning of our -- of our marketplace and our business, because I want to bring back housing and get good jobs.",0
9480,"So what I've said is, your first $250,000.00 worth of income, no change.",1
27435,"And the reason we did this is because a nuclear Iran is a threat to our national security, and it is a threat to Israel's national security.",0
27747,"They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.",1
1762,"Energy is critical, and the president pointed out correctly that production of oil and gas in the U.S. is up.",1
26957,"But next door, of course, we have Egypt.",0
9259,"So he's got the oil and gas part, but he doesn't have the clean energy part.",0
2428,"And likewise, a study by McKinsey and Company of American businesses said 30 percent of them are anticipating dropping people from coverage.",1
10274,That's not the way we're going to create jobs here.,0
27433,Their oil production has plunged to the lowest level since they were fighting a war with Iraq 20 years ago.,1
9940,"What I was saying is, we're not going to round up 12 million people, undocumented illegals, and take them out of the nation.",0
27035,You just gave a speech a few weeks ago in which you said we should still have troops in Iraq.,1
26914,"We have in -- in Egypt, a Muslim Brotherhood president.",1
9999,And it's time for them to get serious on it.,0
9196,We have not made the progress we need to make to put people back to work.,0
9465,I will not let that happen.,0
27179,Our military is second to none in the world.,1
27549,"Bob, let me -- let me respond.",0
27809,That's the kind of leadership that we'll continue to show.,0
2061,"When it comes to corporate taxes, Governor Romney has said he wants to, in a revenue neutral way, close loopholes, deductions -- he hasn't identified which ones they are -- but that thereby bring down the corporate rate.",1
9197,That's why I put out a five-point plan that gets America 12 million new jobs in four years and rising take-home pay.,1
27539,We're four years closer to a nuclear Iran.,1
9538,He also wants to continue the Bush tax cuts for the wealthiest Americans.,1
2643,"But you make a very good point, which is that the place you put your money just makes a pretty clear indication of where your heart is.",0
2051,"If -- if we're serious, we've got to take a balanced, responsible approach.",0
10161,"I'd like to understand who it was that did this, what the idea was behind it, why it led to the violence, thousands of guns going to Mexican drug lords.",1
27537,That's in America's national interest and that will be the case so long as I'm president.,1
9829,"Yeah, in the Reagan recession where unemployment hit 10.8 percent, between that period -- the end of that recession and the equivalent of time to today, Ronald Reagan's recovery created twice as many jobs as this president's recovery.",1
10190,"As I said, we have made sure that millions of young people are able to get an education that they weren't able to get before.",1
2680,We cut taxes 19 times.,1
27463,I would tighten those sanctions further.,0
2240,And that's why they were supportive of the approach that we took.,0
2616,This seems to be a trend.,0
2073,And so budgets reflect choices.,0
9550,You're going to be paying for it.,0
2145,"So my approach is to say, how do we strengthen the system over the long term?",0
27980,The president's path will mean continuing declining in take-home pay.,1
10218,"Boy, great question and important question, because you're absolutely right.",0
9753,"But four years ago, I told the American people and I told you I would cut taxes for middle class families.",1
10380,"But I also believe that when he said behind closed doors that 47 percent of the country considered themselves victims who refuse personal responsibility, think about who he was talking about.",1
27176,This -- we have weakened our economy.,1
2430,"It's why Republicans said, do not do this, and the Republicans had -- had the plan.",0
9343,And we are now reletting them so that we can actually make a profit.,1
26922,"This is a group that is now involved in 10 or 12 countries, and it presents an enormous threat to our friends, to the world, to America, long term, and we must have a comprehensive strategy to help reject this kind of extremism.",1
27761,"They look at America's commitments around the world and they see what's happening, and they say, well, OK. Is America going to be strong?",0
9701,"Number three, I'm going to get us to a balanced budget.",0
9269,"As a matter of fact, oil production is down 14 percent this year on federal land, and gas production was down 9 percent.",1
1990,And -- and that is not a right strategy for us to move forward.,0
27396,"That, in my view, is making -- is making our future less certain and less secure.",0
9583,"And I just described -- I just described to you, Mr. President -- I just described to you precisely how I'd do it which is with a single number that people can put -- and they can put they're -- they're deductions and credits...",0
27281,And those teachers can make a difference.,0
27058,We've mobilized sanctions against that government.,1
27479,"Because they have the opportunity to reenter the community of nations, and we would welcome that.",0
9993,"Now, we've got to make sure that we do it in a smart way and a comprehensive way, and we make the legal system better.",0
9833,He's great as a -- as a -- as a speaker and describing his plans and his vision.,0
2317,You had people who were borrowing money to buy a house that they couldn't afford.,0
9767,"All of those things will make a difference, so the point is the commitments I've made, I've kept.",1
27292,"Well -- well, I need to speak a moment...",0
10137,"We, of course, don't want to have automatic weapons, and that's already illegal in this country to have automatic weapons.",0
27540,And -- and -- we should not have wasted these four years to the extent they -- they continue to be able to spin these centrifuges and get that much closer.,0
2243,... but -- but -- but overall.,0
27367,"It's not driven by members of Congress, and what they would like to see.",0
10084,I want to make sure we get that for the record because it took the president 14 days before he called the attack in Benghazi an act of terror.,1
27201,We want to end those conflicts to the extent humanly possible.,0
9703,"President Obama was right, he said that that was outrageous to have deficits as high as half a trillion dollars under the Bush years.",1
27710,In Libya we stood on the side of the people.,0
9384,"Because the economy was on the verge of collapse, because we were about to go through the worst recession since the Great Depression, as a consequence of some of the same policies that Governor Romney's now promoting.",1
27386,The Navy said they needed 313 ships to carry out their mission.,1
1673,Are we going to double on top-down economic policies that helped to get us into this mess or do we embrace a new economic patriotism that says America does best when the middle class does best?,0
9348,Production on government land of oil is down 14 percent.,1
2698,That's how we signed three trade deals into law that are helping us to double our exports and sell more American products around the world.,1
2347,"So banks are reluctant to make loans, mortgages.",1
27358,"But, what you can't do is spend $2 trillion in additional military spending that the military is not asking for, $5 trillion on tax cuts.",1
1879,"He said he and his son calculated how much they pay in taxes, federal income tax, federal payroll tax, state income tax, state sales tax, state property tax, gasoline tax.",0
9277,20 or 25 birds were killed and brought out a migratory bird act to go after them on a criminal basis.,1
27087,I believe he will go.,0
10255,And there's no question but that Obamacare has been an extraordinary deterrent to enterprises of all kinds hiring people.,0
9244,Natural gas production is the highest it's been in decades.,1
9819,"There are more people in poverty, one out of six people in poverty.",1
10379,"Loves his family, cares about his faith.",0
2739,We're talk about those two paths.,0
27568,This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of --,0
27751,"We can work with them, we can collaborate with them, if they're willing to be responsible.",0
27978,The president's path will mean continuing declining in take-home pay.,1
2007,We still have trillion-dollar deficits.,1
27750,"We don't have to be an adversary in any way, shape or form.",0
2199,"AARP thinks that the -- the savings that we obtained from Medicare bolster the system, lengthen the Medicare trust fund by eight years.",1
2628,"So there was no risk for the banks or the lenders, but they were taking billions out of the system.",1
10151,"Because if there's a two parent family, the prospect of living in poverty goes down dramatically.",1
10048,It was a terrorist attack and it took a long time for that to be told to the American people.,1
27828,You can take a look at the op-ed...,0
27685,But it's important for us to recognize that we can't just walk away from Pakistan.,0
2500,"But when -- when Governor Romney says that he'll replace it with something, but can't detail how it will be in fact replaced and the reason he set up the system he did in Massachusetts was because there isn't a better way of dealing with the preexisting conditions problem.",1
27065,And I am confident that Assad's days are numbered.,0
10223,A half a million manufacturing jobs have been lost in the last four years.,1
9845,This is for Governor Romney?,0
27301,First time one state had been number one in all four measures.,1
9699,It's been growing about 12 percent per year over a long period of time.,1
9549,"Or, alternatively, it's got to be paid for, not only by closing deductions for wealthy individuals, that -- that will pay for about 4 percent reduction in tax rates.",0
2435,And we have to have a president who can reach across the aisle and fashion important legislation with the input from both parties.,0
2641,I'm planning on (inaudible) to grow.,0
2001,"That's what we've done, made some adjustments to it, and we're putting it forward before Congress right now, a $4 trillion plan...",1
10280,"In the private sector, Governor Romney's company invested in what were called pioneers of outsourcing.",1
27116,"As I indicated, our objectives are to replace Assad and to have in place a new government which is friendly to us, a responsible government, if possible.",1
27316,You got that fact wrong.,1
2058,Why wouldn't we want to eliminate that?,0
27169,We didn't ask for it.,0
9818,"The unemployment, the number of people who are still looking for work, is still 23 million Americans.",1
